Date,Time,CO,PT08.S1_CO,NMHC,C6H6,PT08.S2_NMHC,NOx,PT08.S3_NOx,NO2,PT08.S4_NO2,PT08.S5_O3,T,RH,AH,Datetime
2005-02-04,17:00:00,1.9,1079,275,8.822,932.333,311.8,718.667,183.6,1018,1055.67,11.3667,32.5667,0.437303,2005-02-04 17:00:00
2005-02-04,18:00:00,2.2,1096.25,275,9.37118,953.75,345.1,687,197,1085,1138.75,9.075,37.825,0.437217,2005-02-04 18:00:00
2005-02-04,19:00:00,3,1146,275,11.7956,1042.5,386,638.5,204.2,1168.5,1247.75,8.15,41,0.445788,2005-02-04 19:00:00
2005-02-04,20:00:00,2.6,1124.5,275,11.3059,1025.25,355.9,653,207.4,1146.75,1200.25,7.675,41.85,0.440885,2005-02-04 20:00:00
2005-02-04,21:00:00,2.8,1129.5,275,9.74439,968,467.4,680,207.7,1102.25,1220.25,7.05,43.875,0.443335,2005-02-04 21:00:00
2005-02-04,22:00:00,1.6,1017,275,5.84418,804.5,287.4,807,173.5,957.75,1032,6.325,45.8,0.440823,2005-02-04 22:00:00
2005-02-04,23:00:00,1.3,1016.75,275,5.25238,776,238.8,843.25,156.8,946,970.5,6.025,46.125,0.435076,2005-02-04 23:00:00
2005-02-05,00:00:00,1.6,1041.25,275,5.29303,778,266,827.75,166.4,947,1011.25,5.525,49.025,0.447084,2005-02-05 00:00:00
2005-02-05,01:00:00,1.5,1034,275,5.11617,769.25,260.8,816,166.8,951.5,1048.5,4.9,52.025,0.454765,2005-02-05 01:00:00
2005-02-05,02:00:00,1.3,1008.75,275,4.76045,751.25,223.3,827.75,153.5,939,1052.5,4.125,54.7,0.45356,2005-02-05 02:00:00
2005-02-05,03:00:00,1.6,1105.25,275,6.35778,828.25,247.6,734.75,158.75,996.75,1156.75,2.1,64.225,0.463271,2005-02-05 03:00:00
2005-02-05,04:00:00,2,1083.75,275,7.0442,858.75,271.9,702.5,164,1016.75,1163,1.475,66.175,0.457053,2005-02-05 04:00:00
2005-02-05,05:00:00,1.3,989,275,4.3781,731.25,226.2,814.5,148.8,936,1017.75,1,67.7,0.452347,2005-02-05 05:00:00
2005-02-05,06:00:00,0.9,1046.75,275,5.5813,792,249.7,757.25,149.7,957.25,1121.25,0.75,69.925,0.459116,2005-02-05 06:00:00
2005-02-05,07:00:00,1.4,1091,275,7.25828,868,401.6,705.25,205.3,1020.75,1200,1.35,67.15,0.459766,2005-02-05 07:00:00
2005-02-05,08:00:00,3.1,1262.5,275,12.7053,1073.75,708,613.75,282.6,1198.25,1403,2.025,63.6,0.456383,2005-02-05 08:00:00
2005-02-05,09:00:00,4.1,1165,275,11.2707,1024,758.9,646,310.1,1133.5,1364.75,4.05,52.675,0.434537,2005-02-05 09:00:00
2005-02-05,10:00:00,1.3,965.75,275,4.93695,760.25,301.7,876.75,200.1,889.5,940.25,7.525,39.225,0.409122,2005-02-05 10:00:00
2005-02-05,11:00:00,0.9,926.5,275,3.84368,702,210.3,932,146.9,846.75,749.75,9.025,34.55,0.398047,2005-02-05 11:00:00
2005-02-05,12:00:00,1,908.75,275,3.41907,677.5,180.3,960,127.5,837.5,651.5,9.225,34.475,0.402453,2005-02-05 12:00:00
2005-02-05,13:00:00,1,940.5,275,4.21975,722.75,164.7,921.75,120.9,879.75,643,9.35,33.825,0.398128,2005-02-05 13:00:00
2005-02-05,14:00:00,1.1,903.25,275,3.73336,695.75,179.5,931.5,128.5,850,629,9.275,33.075,0.387383,2005-02-05 14:00:00
2005-02-05,15:00:00,0.8,890.75,275,3.25188,667.5,146.8,990.5,109.7,819.25,548.75,9.7,30.85,0.371561,2005-02-05 15:00:00
2005-02-05,16:00:00,1,903.75,275,3.35596,673.75,176.5,967.75,126.4,824.25,578.25,9.6,31.075,0.371821,2005-02-05 16:00:00
2005-02-05,17:00:00,0.9,899.5,275,3.11665,659.25,156.8,989.5,121.2,806.75,581.5,8.6,32.75,0.366864,2005-02-05 17:00:00
2005-02-05,18:00:00,0.9,925.75,275,4.26142,725,195.1,933.25,141.7,847.25,694.25,7.2,34.95,0.356711,2005-02-05 18:00:00
2005-02-05,19:00:00,1.6,998.75,275,6.1936,820.75,262.9,845.75,173.9,914.5,925.75,6.425,36.8,0.356587,2005-02-05 19:00:00
2005-02-05,20:00:00,1.4,993.5,275,5.20175,773.5,239.3,854,168,917.25,915.25,5.95,40.2,0.377277,2005-02-05 20:00:00
2005-02-05,21:00:00,1.4,1009.75,275,5.77005,801,267.4,826,180.2,943.75,985.5,5.475,42.625,0.387406,2005-02-05 21:00:00
2005-02-05,22:00:00,1.1,937.5,275,3.5468,685,214.4,933.5,157.3,870.25,840.25,4.85,43.725,0.380916,2005-02-05 22:00:00
2005-02-05,23:00:00,1.2,983,275,4.93695,760.25,236.3,869,162.3,897.75,939.25,4.225,43.175,0.36045,2005-02-05 23:00:00
2005-02-06,00:00:00,1.8,962.5,275,4.71191,748.75,251.2,900,173.3,833.5,869.25,4.025,39.2,0.322824,2005-02-06 00:00:00
2005-02-06,01:00:00,1.4,962,275,4.85326,756,255.4,902.25,176.1,843.25,907.75,3.7,40.1,0.322972,2005-02-06 01:00:00
2005-02-06,02:00:00,1.4,979.5,275,4.95673,761.25,235.3,853.5,172.3,876.25,1051.25,3.1,47.075,0.363845,2005-02-06 02:00:00
2005-02-06,03:00:00,0.9,914,275,2.87708,644.25,182.35,971.5,140,832,921.5,2.65,48.825,0.365846,2005-02-06 03:00:00
2005-02-06,04:00:00,0.85,898.25,275,2.56297,623.75,129.4,986.75,107.7,825.25,870.5,0.8,53.75,0.354151,2005-02-06 04:00:00
2005-02-06,05:00:00,0.8,853.5,275,1.84015,572,95.3,1069.75,87.8,788,793.25,1.2,51.875,0.351485,2005-02-06 05:00:00
2005-02-06,06:00:00,0.7,837.75,275,1.33861,530.75,95,1145.5,85.2,774,753,1,52.225,0.348949,2005-02-06 06:00:00
2005-02-06,07:00:00,0.7,830.5,275,1.48044,543,99.7,1132,87.5,786.75,737,0.625,53.275,0.346746,2005-02-06 07:00:00
2005-02-06,08:00:00,0.6,832.75,275,1.28526,526,109.9,1168.75,93.7,770.5,722,0.75,52.825,0.34684,2005-02-06 08:00:00
2005-02-06,09:00:00,0.8,869.75,275,1.96517,581.5,149,1091,115.4,790.5,736.75,0.325,53.725,0.342393,2005-02-06 09:00:00
2005-02-06,10:00:00,1.3,983.5,275,4.29396,726.75,197.2,891,136.7,908.25,913.25,4.1,42.9,0.35511,2005-02-06 10:00:00
2005-02-06,11:00:00,2,1064.75,275,6.71413,844.25,350.6,779.5,211.7,979,1117.25,8.025,33.3,0.359074,2005-02-06 11:00:00
2005-02-06,12:00:00,1.7,967.75,275,4.60108,743,249.4,885.5,172.9,839.75,774,10.725,25.175,0.324234,2005-02-06 12:00:00
2005-02-06,13:00:00,1.2,911,275,3.51255,683,187.5,981.25,134.5,790.25,557.5,11.1,23.525,0.310469,2005-02-06 13:00:00
2005-02-06,14:00:00,1,867.75,275,2.08341,590.25,127.4,1081,100.4,753,420,10.625,25.95,0.332044,2005-02-06 14:00:00
2005-02-06,15:00:00,0.8,868,275,1.8858,575.5,96.1,1128,78.3,755.25,363.25,10.35,27.7,0.34813,2005-02-06 15:00:00
2005-02-06,16:00:00,1,904,275,2.69896,632.75,138.3,1040,100,789,409.75,10.2,28.25,0.351578,2005-02-06 16:00:00
2005-02-06,17:00:00,1.4,944,275,3.68525,693,216.8,927.75,150.2,831.75,568,9.175,29.9,0.347898,2005-02-06 17:00:00
2005-02-06,18:00:00,1.1,924.5,275,2.94413,648.5,186.3,1003,141.7,818.75,570,6.875,36.4,0.363521,2005-02-06 18:00:00
2005-02-06,19:00:00,1.6,984.75,275,4.46767,736,226.5,890.75,165,874.75,774,6.025,38,0.358437,2005-02-06 19:00:00
2005-02-06,20:00:00,1.8,1001.5,275,5.33381,780,252.4,855.25,179.1,892,857,5.825,36.375,0.338513,2005-02-06 20:00:00
2005-02-06,21:00:00,1.4,937.5,275,3.66782,692,192.9,937,149,804.75,737,5.775,35.425,0.328561,2005-02-06 21:00:00
2005-02-06,22:00:00,1.1,896.25,275,2.61173,627,157.8,1033.25,126.3,781.5,610,5.375,36.6,0.330403,2005-02-06 22:00:00
2005-02-06,23:00:00,1,907.25,275,2.41539,613.75,149.8,1052,119.8,781.75,627,5.1,37.9,0.335822,2005-02-06 23:00:00
2005-02-07,00:00:00,1.1,902.25,275,2.39721,612.5,130.3,1049.25,109.5,776.75,565.75,4.825,37.95,0.330045,2005-02-07 00:00:00
2005-02-07,01:00:00,1,885,275,1.97519,582.25,104.3,1071.5,91.7,760,516.75,4.525,38.125,0.324868,2005-02-07 01:00:00
2005-02-07,02:00:00,0.8,863,275,1.50418,545,85.6,1119.25,78.4,748.75,483.5,4.325,38.15,0.320679,2005-02-07 02:00:00
2005-02-07,03:00:00,0.6,860.75,275,1.2002,518.25,76.1,1140.75,71.75,737.5,481.5,3.875,39.875,0.325031,2005-02-07 03:00:00
2005-02-07,04:00:00,0.6,852.25,275,0.831325,481.5,66.6,1186.5,65.1,725.75,496,3.8,41.025,0.332693,2005-02-07 04:00:00
2005-02-07,05:00:00,0.6,879.25,275,0.962585,495.25,75.1,1146.5,72.5,752.75,622.75,3.3,44.65,0.349882,2005-02-07 05:00:00
2005-02-07,06:00:00,0.6,899.5,275,1.2686,524.5,96.9,1090,84.6,780.25,695.75,3.65,44.525,0.357384,2005-02-07 06:00:00
2005-02-07,07:00:00,0.8,963,275,2.42633,614.5,176.7,980,133.3,837,915.75,3.425,46.975,0.371275,2005-02-07 07:00:00
2005-02-07,08:00:00,2.3,1183.25,275,8.74411,929.25,432.7,674.75,245.6,1036.5,1309,2.9,49.525,0.377546,2005-02-07 08:00:00
2005-02-07,09:00:00,2.8,1161,275,10.5048,996.333,471,639,280.7,1067.33,1396,5.56667,40.5,0.370382,2005-02-07 09:00:00
2005-02-07,10:00:00,2.1,1101.75,275,7.92893,896.25,345.5,719.5,221.9,969,1226,7.5,33.8,0.351951,2005-02-07 10:00:00
2005-02-07,11:00:00,1.7,1028.75,275,6.51266,835.25,261.5,771.25,181.9,897.25,1001.75,10.75,25.2,0.325085,2005-02-07 11:00:00
2005-02-07,12:00:00,1.4,973.25,275,5.69108,797.25,221,844.5,154.2,844.5,769,12.875,20.575,0.304524,2005-02-07 12:00:00
2005-02-07,13:00:00,1.6,981,275,6.17185,819.75,265,807,168,875.75,783.5,12.2,21.4,0.303272,2005-02-07 13:00:00
2005-02-07,14:00:00,1.4,959.75,275,5.41064,783.75,219.4,842.25,148.5,868.25,643,12.025,21.9,0.306873,2005-02-07 14:00:00
2005-02-07,15:00:00,1.3,973,275,4.94189,760.5,234.9,862.25,156.4,864.5,681.5,12.175,23.975,0.339217,2005-02-07 15:00:00
2005-02-07,16:00:00,1.4,967.75,275,5.03618,765.25,227.4,843,155.6,862.75,692.25,12,24.25,0.339254,2005-02-07 16:00:00
2005-02-07,17:00:00,1.7,1022,275,6.94104,854.25,284.8,771,186.7,941.25,925.75,10.5,27.775,0.352509,2005-02-07 17:00:00
2005-02-07,18:00:00,1.9,1066.75,275,7.52233,879.25,290.6,739.75,193.5,988.75,995.5,8.75,33.875,0.383248,2005-02-07 18:00:00
2005-02-07,19:00:00,2.3,1101,275,8.21528,908,294.9,706.75,204.3,1024.75,1094.75,7.825,37.625,0.400352,2005-02-07 19:00:00
2005-02-07,20:00:00,2,1081.25,275,7.65883,885,242.6,720,174.3,1017,1057.5,7.25,39.375,0.403219,2005-02-07 20:00:00
2005-02-07,21:00:00,1.6,988,275,4.51037,738.25,209.4,843.25,154.4,905.5,892.5,7.125,39.575,0.401896,2005-02-07 21:00:00
2005-02-07,22:00:00,1,932,275,2.66089,630.25,147.2,979.75,116.9,842,681,7.05,39.6,0.400138,2005-02-07 22:00:00
2005-02-07,23:00:00,0.9,923,275,2.25032,602.25,116.7,1028.25,98,831.25,598.5,7.175,39.3,0.400439,2005-02-07 23:00:00
2005-02-08,00:00:00,0.9,915.25,275,2.06293,588.75,105,1044.75,89.7,812.75,550.25,6.9,39.65,0.396641,2005-02-08 00:00:00
2005-02-08,01:00:00,0.9,879.25,275,1.36992,533.5,84.4,1128.5,73.5,785.25,470.25,7,39.775,0.400564,2005-02-08 01:00:00
2005-02-08,02:00:00,0.5,852.25,275,0.806062,478.75,51.2,1275.25,49.2,760.75,374.5,7.05,40.475,0.408979,2005-02-08 02:00:00
2005-02-08,03:00:00,0.4,843.75,275,0.581914,452.5,52.6,1378,51.5,748,336.5,6.9,40.9,0.409146,2005-02-08 03:00:00
2005-02-08,04:00:00,0.5,877.75,275,0.972449,496.25,54,1181.5,53.8,781.5,450.75,6,42.9,0.403975,2005-02-08 04:00:00
2005-02-08,05:00:00,0.6,910,275,1.26584,524.25,74.3,1102.25,68.6,801.5,600.25,6.375,42.725,0.412611,2005-02-08 05:00:00
2005-02-08,06:00:00,0.6,918,275,1.57937,551.25,114.2,1062.25,91.6,817.25,712,6.075,43.625,0.412884,2005-02-08 06:00:00
2005-02-08,07:00:00,1,991.25,275,3.00783,652.5,228.3,944,146.3,885,930.5,5.875,45.1,0.421128,2005-02-08 07:00:00
2005-02-08,08:00:00,2.1,1222.75,275,10.0434,979.25,455.2,658.25,224.2,1119.75,1331.5,6,46.375,0.436698,2005-02-08 08:00:00
2005-02-08,09:00:00,2.9,1276.75,275,15.1402,1153,492.9,542.75,252.9,1268,1520,6.55,43.725,0.427261,2005-02-08 09:00:00
2005-02-08,10:00:00,2.2,1113.5,275,8.5621,922,409.9,688.5,224.6,1021.75,1223,8.65,36.25,0.407416,2005-02-08 10:00:00
2005-02-08,11:00:00,1.6,1088,275,6.91821,853.25,276.7,729.25,180.4,995.75,1121.75,10.525,33.4,0.424592,2005-02-08 11:00:00
2005-02-08,12:00:00,1.8,1063.75,275,7.56376,881,340.1,727,193.6,978.75,1099,11.4,27.85,0.374777,2005-02-08 12:00:00
2005-02-08,13:00:00,1.5,1046.5,275,6.92962,853.75,237.5,752.75,158.3,959,903.5,12.675,27.45,0.401092,2005-02-08 13:00:00
2005-02-08,14:00:00,2.2,1074.75,275,8.51218,920,323.4,725.75,184.3,992.25,1022,13.25,23.35,0.354004,2005-02-08 14:00:00
2005-02-08,15:00:00,1.6,972.75,275,5.26761,776.75,285.8,857.5,164.5,843.75,719.25,13.9,20.7,0.327133,2005-02-08 15:00:00
2005-02-08,16:00:00,1.5,941.5,275,4.4016,732.5,270.6,911.5,155.6,800,609,13.6,19.95,0.309303,2005-02-08 16:00:00
2005-02-08,17:00:00,1.8,949.026,275,4.56221,738.61,275.9,905.844,172,807.792,628.896,13.5338,20.3519,0.312642,2005-02-08 17:00:00
2005-02-08,18:00:00,1.8,956.552,275,4.72283,744.721,295.4,900.188,194.4,815.584,648.792,13.4675,20.7539,0.315981,2005-02-08 18:00:00
2005-02-08,19:00:00,2.3,964.078,275,4.88344,750.831,339.5,894.532,207.7,823.377,668.688,13.4013,21.1558,0.319321,2005-02-08 19:00:00
2005-02-08,20:00:00,1.9,971.604,275,5.04406,756.942,275.2,888.877,187.2,831.169,688.584,13.3351,21.5578,0.32266,2005-02-08 20:00:00
2005-02-08,21:00:00,1.9,979.13,275,5.20468,763.052,292.8,883.221,187.2,838.961,708.481,13.2688,21.9597,0.325999,2005-02-08 21:00:00
2005-02-08,22:00:00,1.1,986.656,275,5.36529,769.162,157.3,877.565,126.7,846.753,728.377,13.2026,22.3617,0.329338,2005-02-08 22:00:00
2005-02-08,23:00:00,0.9,994.182,275,5.52591,775.273,133.1,871.909,107.4,854.545,748.273,13.1364,22.7636,0.332677,2005-02-08 23:00:00
2005-02-09,00:00:00,0.8,1001.71,275,5.68652,781.383,119.5,866.253,98.5,862.338,768.169,13.0701,23.1656,0.336016,2005-02-09 00:00:00
2005-02-09,01:00:00,0.9,1009.23,275,5.84714,787.494,121.5,860.597,100.4,870.13,788.065,13.0039,23.5675,0.339356,2005-02-09 01:00:00
2005-02-09,02:00:00,0.7,1016.76,275,6.00775,793.604,79.9,854.942,72.6,877.922,807.961,12.9377,23.9695,0.342695,2005-02-09 02:00:00
2005-02-09,03:00:00,0.8,1024.29,275,6.16837,799.714,83.9,849.286,77.55,885.714,827.857,12.8714,24.3714,0.346034,2005-02-09 03:00:00
2005-02-09,04:00:00,0.75,1031.81,275,6.32899,805.825,87.9,843.63,82.5,893.506,847.753,12.8052,24.7734,0.349373,2005-02-09 04:00:00
2005-02-09,05:00:00,0.7,1039.34,275,6.4896,811.935,109.2,837.974,91.7,901.299,867.649,12.739,25.1753,0.352712,2005-02-09 05:00:00
2005-02-09,06:00:00,0.6,1046.86,275,6.65022,818.045,119.6,832.318,100.4,909.091,887.545,12.6727,25.5773,0.356051,2005-02-09 06:00:00
2005-02-09,07:00:00,1,1054.39,275,6.81083,824.156,233,826.662,148.8,916.883,907.442,12.6065,25.9792,0.359391,2005-02-09 07:00:00
2005-02-09,08:00:00,1.7,1061.92,275,6.97145,830.266,393.6,821.006,230.5,924.675,927.338,12.5403,26.3812,0.36273,2005-02-09 08:00:00
2005-02-09,09:00:00,2.7,1069.44,275,7.13206,836.377,424.4,815.351,244.7,932.468,947.234,12.474,26.7831,0.366069,2005-02-09 09:00:00
2005-02-09,10:00:00,3.3,1076.97,275,7.29268,842.487,446,809.695,203,940.26,967.13,12.4078,27.1851,0.369408,2005-02-09 10:00:00
2005-02-09,11:00:00,2.1,1084.49,275,7.4533,848.597,265.7,804.039,164.7,948.052,987.026,12.3416,27.587,0.372747,2005-02-09 11:00:00
2005-02-09,12:00:00,2,1092.02,275,7.61391,854.708,260.7,798.383,167.9,955.844,1006.92,12.2753,27.989,0.376086,2005-02-09 12:00:00
2005-02-09,13:00:00,2,1099.55,275,7.77453,860.818,219.9,792.727,151,963.636,1026.82,12.2091,28.3909,0.379425,2005-02-09 13:00:00
2005-02-09,14:00:00,2.3,1107.07,275,7.93514,866.929,241.3,787.071,152.4,971.429,1046.71,12.1429,28.7929,0.382765,2005-02-09 14:00:00
2005-02-09,15:00:00,2,1114.6,275,8.09576,873.039,207.7,781.416,143.6,979.221,1066.61,12.0766,29.1948,0.386104,2005-02-09 15:00:00
2005-02-09,16:00:00,2.1,1122.12,275,8.25637,879.149,214.9,775.76,147.5,987.013,1086.51,12.0104,29.5968,0.389443,2005-02-09 16:00:00
2005-02-09,17:00:00,2.3,1129.65,275,8.41699,885.26,257.4,770.104,176.1,994.805,1106.4,11.9442,29.9987,0.392782,2005-02-09 17:00:00
2005-02-09,18:00:00,3.1,1137.18,275,8.57761,891.37,354.7,764.448,208.5,1002.6,1126.3,11.8779,30.4007,0.396121,2005-02-09 18:00:00
2005-02-09,19:00:00,3.9,1144.7,275,8.73822,897.481,414.8,758.792,239.8,1010.39,1146.19,11.8117,30.8026,0.39946,2005-02-09 19:00:00
2005-02-09,20:00:00,3.8,1152.23,275,8.89884,903.591,349.4,753.136,222.5,1018.18,1166.09,11.7455,31.2045,0.4028,2005-02-09 20:00:00
2005-02-09,21:00:00,2.9,1159.75,275,9.05945,909.701,254.3,747.481,186.6,1025.97,1185.99,11.6792,31.6065,0.406139,2005-02-09 21:00:00
2005-02-09,22:00:00,2.2,1167.28,275,9.22007,915.812,228.2,741.825,156.7,1033.77,1205.88,11.613,32.0084,0.409478,2005-02-09 22:00:00
2005-02-09,23:00:00,1.9,1174.81,275,9.38068,921.922,155.8,736.169,122.6,1041.56,1225.78,11.5468,32.4104,0.412817,2005-02-09 23:00:00
2005-02-10,00:00:00,2,1182.33,275,9.5413,928.032,161.1,730.513,126.2,1049.35,1245.68,11.4805,32.8123,0.416156,2005-02-10 00:00:00
2005-02-10,01:00:00,1.8,1189.86,275,9.70192,934.143,122.9,724.857,106.2,1057.14,1265.57,11.4143,33.2143,0.419495,2005-02-10 01:00:00
2005-02-10,02:00:00,1.6,1197.38,275,9.86253,940.253,107.8,719.201,94.6,1064.94,1285.47,11.3481,33.6162,0.422835,2005-02-10 02:00:00
2005-02-10,03:00:00,1.5,1204.91,275,10.0231,946.364,101.35,713.545,90.8,1072.73,1305.36,11.2818,34.0182,0.426174,2005-02-10 03:00:00
2005-02-10,04:00:00,1.4,1212.44,275,10.1838,952.474,94.9,707.89,87,1080.52,1325.26,11.2156,34.4201,0.429513,2005-02-10 04:00:00
2005-02-10,05:00:00,1.5,1219.96,275,10.3444,958.584,102.2,702.234,87.7,1088.31,1345.16,11.1494,34.8221,0.432852,2005-02-10 05:00:00
2005-02-10,06:00:00,1.7,1227.49,275,10.505,964.695,178.1,696.578,134.4,1096.1,1365.05,11.0831,35.224,0.436191,2005-02-10 06:00:00
2005-02-10,07:00:00,1.9,1235.01,275,10.6656,970.805,214.1,690.922,156.2,1103.9,1384.95,11.0169,35.626,0.43953,2005-02-10 07:00:00
2005-02-10,08:00:00,3.3,1242.54,275,10.8262,976.916,491.7,685.266,247,1111.69,1404.84,10.9506,36.0279,0.44287,2005-02-10 08:00:00
2005-02-10,09:00:00,3.8,1250.06,275,10.9868,983.026,539.5,679.61,288.7,1119.48,1424.74,10.8844,36.4299,0.446209,2005-02-10 09:00:00
2005-02-10,10:00:00,4.3,1257.59,275,11.1475,989.136,603.8,673.955,250,1127.27,1444.64,10.8182,36.8318,0.449548,2005-02-10 10:00:00
2005-02-10,11:00:00,3.7,1265.12,275,11.3081,995.247,645.8,668.299,232.4,1135.06,1464.53,10.7519,37.2338,0.452887,2005-02-10 11:00:00
2005-02-10,12:00:00,2.7,1272.64,275,11.4687,1001.36,418.3,662.643,185.4,1142.86,1484.43,10.6857,37.6357,0.456226,2005-02-10 12:00:00
2005-02-10,13:00:00,2.2,1280.17,275,11.6293,1007.47,249.6,656.987,147.2,1150.65,1504.32,10.6195,38.0377,0.459565,2005-02-10 13:00:00
2005-02-10,14:00:00,2.4,1287.69,275,11.7899,1013.58,226.2,651.331,128.4,1158.44,1524.22,10.5532,38.4396,0.462904,2005-02-10 14:00:00
2005-02-10,15:00:00,2.2,1295.22,275,11.9505,1019.69,271.3,645.675,131.3,1166.23,1544.12,10.487,38.8416,0.466244,2005-02-10 15:00:00
2005-02-10,16:00:00,2.3,1302.75,275,12.1112,1025.8,288.1,640.019,134.7,1174.03,1564.01,10.4208,39.2435,0.469583,2005-02-10 16:00:00
2005-02-10,17:00:00,2.6,1310.27,275,12.2718,1031.91,299.2,634.364,148.7,1181.82,1583.91,10.3545,39.6455,0.472922,2005-02-10 17:00:00
2005-02-10,18:00:00,4.2,1317.8,275,12.4324,1038.02,533.5,628.708,208.5,1189.61,1603.81,10.2883,40.0474,0.476261,2005-02-10 18:00:00
2005-02-10,19:00:00,6.2,1325.32,275,12.593,1044.13,686.7,623.052,242.7,1197.4,1623.7,10.2221,40.4494,0.4796,2005-02-10 19:00:00
2005-02-10,20:00:00,8.4,1332.85,275,12.7536,1050.24,1028.1,617.396,276.2,1205.19,1643.6,10.1558,40.8513,0.482939,2005-02-10 20:00:00
2005-02-10,21:00:00,4.5,1340.38,275,12.9142,1056.35,604.5,611.74,224.9,1212.99,1663.49,10.0896,41.2532,0.486279,2005-02-10 21:00:00
2005-02-10,22:00:00,2.7,1347.9,275,13.0748,1062.46,344.8,606.084,193.9,1220.78,1683.39,10.0234,41.6552,0.489618,2005-02-10 22:00:00
2005-02-10,23:00:00,2.4,1355.43,275,13.2355,1068.57,254.8,600.429,163.7,1228.57,1703.29,9.95714,42.0571,0.492957,2005-02-10 23:00:00
2005-02-11,00:00:00,2.3,1362.95,275,13.3961,1074.68,210.7,594.773,147.8,1236.36,1723.18,9.89091,42.4591,0.496296,2005-02-11 00:00:00
2005-02-11,01:00:00,2.2,1370.48,275,13.5567,1080.79,190,589.117,135.7,1244.16,1743.08,9.82468,42.861,0.499635,2005-02-11 01:00:00
2005-02-11,02:00:00,2,1378.01,275,13.7173,1086.9,149.4,583.461,116.4,1251.95,1762.97,9.75844,43.263,0.502974,2005-02-11 02:00:00
2005-02-11,03:00:00,1.6,1385.53,275,13.8779,1093.01,128.15,577.805,103.55,1259.74,1782.87,9.69221,43.6649,0.506314,2005-02-11 03:00:00
2005-02-11,04:00:00,1.6,1393.06,275,14.0385,1099.12,106.9,572.149,90.7,1267.53,1802.77,9.62597,44.0669,0.509653,2005-02-11 04:00:00
2005-02-11,05:00:00,1.5,1400.58,275,14.1992,1105.23,97.7,566.494,87,1275.32,1822.66,9.55974,44.4688,0.512992,2005-02-11 05:00:00
2005-02-11,06:00:00,1.7,1408.11,275,14.3598,1111.34,183.2,560.838,122.9,1283.12,1842.56,9.49351,44.8708,0.516331,2005-02-11 06:00:00
2005-02-11,07:00:00,1.8,1415.64,275,14.5204,1117.45,223.5,555.182,151.5,1290.91,1862.45,9.42727,45.2727,0.51967,2005-02-11 07:00:00
2005-02-11,08:00:00,3.8,1423.16,275,14.681,1123.56,589,549.526,266.7,1298.7,1882.35,9.36104,45.6747,0.523009,2005-02-11 08:00:00
2005-02-11,09:00:00,5.9,1430.69,275,14.8416,1129.68,699.5,543.87,295.6,1306.49,1902.25,9.29481,46.0766,0.526349,2005-02-11 09:00:00
2005-02-11,10:00:00,5.4,1438.21,275,15.0022,1135.79,746.8,538.214,290.6,1314.29,1922.14,9.22857,46.4786,0.529688,2005-02-11 10:00:00
2005-02-11,11:00:00,4.7,1445.74,275,15.1629,1141.9,746.1,532.558,275.9,1322.08,1942.04,9.16234,46.8805,0.533027,2005-02-11 11:00:00
2005-02-11,12:00:00,4.3,1453.27,275,15.3235,1148.01,701.5,526.903,249.8,1329.87,1961.94,9.0961,47.2825,0.536366,2005-02-11 12:00:00
2005-02-11,13:00:00,5.4,1460.79,275,15.4841,1154.12,722.5,521.247,251.2,1337.66,1981.83,9.02987,47.6844,0.539705,2005-02-11 13:00:00
2005-02-11,14:00:00,5.8,1468.32,275,15.6447,1160.23,871.6,515.591,275,1345.45,2001.73,8.96364,48.0864,0.543044,2005-02-11 14:00:00
2005-02-11,15:00:00,6.1,1475.84,275,15.8053,1166.34,1053.7,509.935,312.4,1353.25,2021.62,8.8974,48.4883,0.546383,2005-02-11 15:00:00
2005-02-11,16:00:00,7.1,1483.37,275,15.9659,1172.45,1218,504.279,339.7,1361.04,2041.52,8.83117,48.8903,0.549723,2005-02-11 16:00:00
2005-02-11,17:00:00,6.6,1490.9,275,16.1265,1178.56,1226.7,498.623,325.9,1368.83,2061.42,8.76494,49.2922,0.553062,2005-02-11 17:00:00
2005-02-11,18:00:00,6.5,1498.42,275,16.2872,1184.67,1060.5,492.968,283.8,1376.62,2081.31,8.6987,49.6942,0.556401,2005-02-11 18:00:00
2005-02-11,19:00:00,7.1,1505.95,275,16.4478,1190.78,1074.8,487.312,289,1384.42,2101.21,8.63247,50.0961,0.55974,2005-02-11 19:00:00
2005-02-11,20:00:00,4.9,1513.47,275,16.6084,1196.89,641.3,481.656,215,1392.21,2121.1,8.56623,50.4981,0.563079,2005-02-11 20:00:00
2005-02-11,21:00:00,4,1521,275,16.769,1203,490.2,476,206.8,1400,2141,8.5,50.9,0.566418,2005-02-11 21:00:00
2005-02-11,22:00:00,4,1428,275,13.0324,1084.75,549.9,525.75,212.7,1268.25,2023,8.275,53.3,0.584349,2005-02-11 22:00:00
2005-02-11,23:00:00,3.6,1463,275,12.5579,1068.75,421.7,530,192,1279,1966.5,7.1,58.05,0.58853,2005-02-11 23:00:00
2005-02-12,00:00:00,4.2,1494.25,275,14.2281,1124,540.8,504,210.7,1313.25,1931,5.775,64.3,0.596373,2005-02-12 00:00:00
2005-02-12,01:00:00,4.3,1461.5,275,12.8833,1079.75,599,522.25,229.3,1274,1889,5.25,66.8,0.597948,2005-02-12 01:00:00
